2014062400;1
2014062412;0
2014062500;1
2014062512;0
2014062600;0
2014062612;0
2014062700;0
2014062712;0
2014062800;0
2014062812;1
2014062900;1
2014062912;1
2014063000;1
2014063012;0
2014070100;0
2014070112;0
2014070200;1
2014070212;0
2014070300;0
2014070312;0
2014070400;0
2014070412;0
2014070500;0
2014070512;0
2014070600;0
2014070612;0
2014070700;0
2014070712;0
2014070800;0
2014070812;0
2014070900;0
2014070912;0
2014071000;0
2014071012;0
2014071100;0
2014071112;0
2014071200;0
2014071212;0
2014071300;0
2014071312;0
2014071400;0
2014071412;0
2014071500;0
2014071512;0
2014071600;0
2014071612;0
2014071700;0
2014071712;0
2014071800;0
2014071812;0
2014071900;0
2014071912;0
2014072000;0
2014072012;0
2014072100;0
2014072112;0
2014072200;0
2014072212;0
2014072300;0
2014072312;0
2014072400;0
2014072412;0
2014072500;0
2014072512;0
2014072600;0
2014072612;0
2014072700;0
2014072712;0
2014072800;0
2014072812;0
2014072900;0
2014072912;0
2014073000;0
2014073012;0
2014073100;0
2014073112;0
2014080100;0
2014080112;0
2014080200;0
2014080212;0
2014080300;0
2014080312;0
2014080400;0
2014080412;0
2014080500;0
2014080512;0
2014080600;0
2014080612;0
2014080700;0
2014080712;0
2014080800;0
2014080812;0
2014080900;0
2014080912;0
2014081000;0
2014081012;0
2014081100;0
2014081112;1
2014081200;1
2014081212;1
2014081300;1
2014081312;1
2014081400;1
2014081412;1
2014081500;0
2014081512;0
2014081600;0
2014081612;0
2014081700;0
2014081712;0
2014081800;0
2014081812;1
2014081900;1
2014081912;1
2014082000;1
2014082012;1
2014082100;1
2014082112;0
2014082200;0
2014082212;0
2014082300;1
2014082312;1
2014082400;0
2014082412;0
2014082500;0
2014082512;1
2014082600;1
2014082612;1
2014082700;1
2014082712;1
2014082800;1
2014082812;0
2014082900;0
2014082912;0
2014083000;0
2014083012;0
2014083100;0
2014083112;0
2014090100;0
2014090112;0
2014090200;0
2014090212;0
2014090300;0
2014090312;0
2014090400;0
2014090412;0
2014090500;0
2014090512;0
2014090600;0
2014090612;0
2014090700;0
2014090712;0
2014090800;0
2014090812;0
2014090900;0
2014090912;0
2014091000;0
2014091012;0
2014091100;0
2014091112;0
2014091200;0
2014091212;0
2014091300;0
2014091312;0
2014091400;0
2014091412;0
2014091500;0
2014091512;0
2014091600;0
2014091612;0
2014091700;0
2014091712;0
2014091800;0
2014091812;0
2014091900;0
2014091912;0
2014092000;0
2014092012;0
2014092100;0
2014092112;0
2014092200;0
2014092212;0
2014092300;1
2014092312;1
2014092400;1
2014092412;0
2014092500;0
2014092512;0
2014092600;1
2014092612;1
2014092700;1
2014092712;1
2014092800;0
2014092812;0
2014092900;0
2014092912;0
2014093000;0
2014093012;0
2015060100;0
2015060112;0
2015060200;0
2015060212;0
2015060300;0
2015060312;0
2015060400;0
2015060412;0
2015060500;0
2015060512;0
2015060600;0
2015060612;0
2015060700;0
2015060712;0
2015060800;0
2015060812;0
2015060900;0
2015060912;0
2015061000;0
2015061012;0
2015061100;0
2015061112;0
2015061200;0
2015061212;0
2015061300;0
2015061312;0
2015061400;0
2015061412;0
2015061500;0
2015061512;0
2015061600;0
2015061612;0
2015061700;0
2015061712;0
2015061800;0
2015061812;0
2015061900;0
2015061912;0
2015062000;0
2015062012;0
2015062100;0
2015062112;0
2015062200;0
2015062212;0
2015062300;1
2015062312;1
2015062400;0
2015062412;0
2015062500;0
2015062512;0
2015062600;0
2015062612;0
2015062700;0
2015062712;0
2015062800;0
2015062812;1
2015062900;0
2015062912;0
2015063000;1
2015063012;1
2015070100;0
2015070112;0
2015070200;0
2015070212;0
2015070300;0
2015070312;0
2015070400;0
2015070412;0
2015070500;0
2015070512;0
2015070600;0
2015070612;0
2015070700;0
2015070712;0
2015070800;0
2015070812;1
2015070900;1
2015070912;0
2015071000;0
2015071012;1
2015071100;1
2015071112;0
2015071200;1
2015071212;0
2015071300;0
2015071312;1
2015071400;1
2015071412;1
2015071500;1
2015071512;1
2015071600;0
2015071612;0
2015071700;0
2015071712;0
2015071800;0
2015071812;0
2015071900;0
2015071912;0
2015072000;0
2015072012;1
2015072100;0
2015072112;0
2015072200;0
2015072212;0
2015072300;0
2015072312;0
2015072400;0
2015072412;0
2015072500;0
2015072512;0
2015072600;0
2015072612;0
2015072700;0
2015072712;1
2015072800;1
2015072812;1
2015072900;1
2015072912;1
2015073000;1
2015073012;1
2015073100;1
2015073112;1
2015080100;1
2015080112;0
2015080200;0
2015080212;0
2015080300;0
2015080312;0
2015080400;0
2015080412;0
2015080500;0
2015080512;0
2015080600;0
2015080612;0
2015080700;0
2015080712;0
2015080800;0
2015080812;0
2015080900;0
2015080912;0
2015081000;0
2015081012;0
2015081100;0
2015081112;0
2015081200;0
2015081212;0
2015081300;0
2015081312;0
2015081400;0
2015081412;0
2015081500;0
2015081512;0
2015081600;0
2015081612;0
2015081700;0
2015081712;0
2015081800;0
2015081812;0
2015081900;0
2015081912;0
2015082000;0
2015082012;0
2015082100;0
2015082112;0
2015082200;0
2015082212;0
2015082300;0
2015082312;0
2015082400;0
2015082412;0
2015082500;0
2015082512;0
2015082600;0
2015082612;0
2015082700;0
2015082712;0
2015082800;0
2015082812;0
2015082900;0
2015082912;0
2015083000;0
2015083012;0
2015083100;0
2015083112;0
2015090100;0
2015090112;0
2015090200;0
2015090212;0
2015090300;0
2015090312;1
2015090400;1
2015090412;1
2015090500;1
2015090512;1
2015090600;0
2015090612;0
2015090700;0
2015090712;0
2015090800;0
2015090812;0
2015090900;0
2015090912;0
2015091000;0
2015091012;0
2015091100;0
2015091112;0
2015091200;0
2015091212;0
2015091300;0
2015091312;0
2015091400;0
2015091412;1
2015091500;1
2015091512;1
2015091600;0
2015091612;0
2015091700;1
2015091712;1
2015091800;1
2015091812;1
2015091900;1
2015091912;1
2015092000;0
2015092012;0
2015092100;0
2015092112;0
2015092200;0
2015092212;0
2015092300;0
2015092312;0
2015092400;0
2015092412;0
2015092500;0
2015092512;0
2015092600;0
2015092612;0
2015092700;0
2015092712;0
2015092800;0
2015092812;0
2015092900;0
2015092912;0
2015093000;1
2015093012;1
2018060100;0
2018060112;0
2018060200;0
2018060212;0
2018060300;0
2018060312;0
2018060400;0
2018060412;0
2018060500;0
2018060512;0
2018060600;0
2018060612;0
2018060700;0
2018060712;0
2018060800;0
2018060812;0
2018060900;0
2018060912;0
2018061000;0
2018061012;0
2018061100;0
2018061112;0
2018061200;0
2018061212;0
2018061300;0
2018061312;0
2018061400;0
2018061412;0
2018061500;0
2018061512;0
2018061600;0
2018061612;0
2018061700;0
2018061712;0
2018061800;0
2018061812;0
2018061900;0
2018061912;0
2018062000;0
2018062012;0
2018062100;0
2018062112;0
2018062200;0
2018062212;0
2018062300;0
2018062312;0
2018062400;0
2018062412;0
2018062500;0
2018062512;1
2018062600;1
2018062612;1
2018062700;1
2018062712;0
2018062800;0
2018062812;0
2018062900;0
2018062912;0
2018063000;0
2018063012;0
2018070100;0
2018070112;0
2018070200;0
2018070212;0
2018070300;0
2018070312;0
2018070400;0
2018070412;0
2018070500;0
2018070512;0
2018070600;0
2018070612;0
2018070700;0
2018070712;0
2018070800;0
2018070812;0
2018070900;0
2018070912;0
2018071000;0
2018071012;0
2018071100;0
2018071112;0
2018071200;0
2018071212;0
2018071300;0
2018071312;0
2018071400;0
2018071412;0
2018071500;0
2018071512;0
2018071600;0
2018071612;0
2018071700;0
2018071712;0
2018071800;0
2018071812;0
2018071900;0
2018071912;0
2018072000;0
2018072012;0
2018072100;0
2018072112;0
2018072200;0
2018072212;0
2018072300;0
2018072312;0
2018072400;0
2018072412;0
2018072500;0
2018072512;0
2018072600;0
2018072612;0
2018072700;0
2018072712;0
2018072800;0
2018072812;0
2018072900;0
2018072912;0
2018073000;0
2018073012;0
2018073100;0
2018073112;0
2018080100;0
2018080112;0
2018080200;0
2018080212;0
2018080300;0
2018080312;0
2018080400;0
2018080412;0
2018080500;0
2018080512;0
2018080600;0
2018080612;0
2018080700;0
2018080712;0
2018080800;0
2018080812;0
2018080900;0
2018080912;0
2018081000;0
2018081012;0
2018081100;0
2018081112;0
2018081200;0
2018081212;0
2018081300;0
2018081312;0
2018081400;0
2018081412;0
2018081500;0
2018081512;0
2018081600;0
2018081612;0
2018081700;0
2018081712;0
2018081800;0
2018081812;0
2018081900;0
2018081912;0
2018082000;0
2018082012;0
2018082100;0
2018082112;0
2018082200;0
2018082212;0
2018082300;0
2018082312;0
2018082400;0
2018082412;0
2018082500;0
2018082512;1
2018082600;1
2018082612;1
2018082700;0
2018082712;0
2018082800;0
2018082812;0
2018082900;0
2018082912;0
2018083000;0
2018083012;0
2018083100;0
2018083112;0
2018090100;0
2018090112;0
2018090200;0
2018090212;0
2018090300;0
2018090312;0
2018090400;0
2018090412;0
2018090500;0
2018090512;0
2018090600;0
2018090612;0
2018090700;0
2018090712;0
2018090800;0
2018090812;0
2018090900;0
2018090912;0
2018091000;0
2018091012;0
2018091100;1
2018091112;0
2018091200;0
2018091212;0
2018091300;0
2018091312;0
2018091400;0
2018091412;0
2018091500;0
2018091512;0
2018091600;0
2018091612;0
2018091700;0
2018091712;0
2018091800;0
2018091812;0
2018091900;0
2018091912;0
2018092000;0
2018092012;0
2018092100;0
2018092112;0
2018092200;1
2018092212;1
2018092300;1
2018092312;1
2018092400;1
2018092412;1
2018092500;1
2018092512;1
2018092600;1
2018092612;1
2018092700;0
2018092712;0
2018092800;0
2018092812;0
2018092900;0
2018092912;0
2018093000;0
2018093012;0
2019060100;0
2019060112;0
2019060200;0
2019060212;0
2019060300;0
2019060312;0
2019060400;0
2019060412;0
2019060500;0
2019060512;0
2019060600;0
2019060612;0
2019060700;0
2019060712;0
2019060800;0
2019060812;0
2019060900;0
2019060912;0
2019061000;0
2019061012;0
2019061100;0
2019061112;0
2019061200;0
2019061212;0
2019061300;0
2019061312;0
2019061400;0
2019061412;0
2019061500;0
2019061512;0
2019061600;0
2019061612;0
2019061700;0
2019061712;0
2019061800;0
2019061812;0
2019061900;0
2019061912;0
2019062000;0
2019062012;0
2019062100;0
2019062112;0
2019062200;0
2019062212;0
2019062300;0
2019062312;0
2019062400;0
2019062412;0
2019062500;0
2019062512;0
2019062600;0
2019062612;0
2019062700;0
2019062712;0
2019062800;0
2019062812;0
2019062900;0
2019062912;0
2019063000;0
2019063012;0
2019070100;0
2019070112;0
2019070200;1
2019070212;0
2019070300;1
2019070312;1
2019070400;1
2019070412;0
2019070500;0
2019070512;1
2019070600;0
2019070612;0
2019070700;1
2019070712;1
2019070800;1
2019070812;1
2019070900;1
2019070912;0
2019071000;0
2019071012;0
2019071100;0
2019071112;0
2019071200;0
2019071212;0
2019071300;0
2019071312;0
2019071400;0
2019071412;0
2019071500;0
2019071512;0
2019071600;0
2019071612;0
2019071700;0
2019071712;0
2019071800;0
2019071812;0
2019071900;0
2019071912;0
2019072000;0
2019072012;0
2019072100;0
2019072112;0
2019072200;0
2019072212;1
2019072300;0
2019072312;0
2019072400;0
2019072412;0
2019072500;0
2019072512;0
2019072600;0
2019072612;0
2019072700;0
2019072712;0
2019072800;0
2019072812;0
2019072900;0
2019072912;0
2019073000;0
2019073012;0
2019073100;0
2019073112;0
2019080100;0
2019080112;0
2019080200;0
2019080212;0
2019080300;0
2019080312;0
2019080400;0
2019080412;0
2019080500;0
2019080512;1
2019080600;1
2019080612;1
2019080700;1
2019080712;1
2019080800;0
2019080812;1
2019080900;1
2019080912;1
2019081000;0
2019081012;1
2019081100;1
2019081112;1
2019081200;1
2019081212;1
2019081300;1
2019081312;1
2019081400;1
2019081412;0
2019081500;0
2019081512;0
2019081600;0
2019081612;0
2019081700;1
2019081712;1
2019081800;1
2019081812;0
2019081900;0
2019081912;1
2019082000;1
2019082012;1
2019082100;1
2019082112;1
2019082200;0
2019082212;0
2019082300;0
2019082312;0
2019082400;0
2019082412;0
2019082500;0
2019082512;0
2019082600;0
2019082612;0
2019082700;0
2019082712;0
2019082800;0
2019082812;0
2019082900;0
2019082912;0
2019083000;0
2019083012;0
2019083100;0
2019083112;0
2019090100;0
2019090112;0
2019090200;0
2019090212;0
2019090300;0
2019090312;0
2019090400;0
2019090412;0
2019090500;0
2019090512;0
2019090600;0
2019090612;0
2019090700;0
2019090712;0
2019090800;0
2019090812;0
2019090900;0
2019090912;0
2019091000;0
2019091012;0
2019091100;0
2019091112;0
2019091200;0
2019091212;1
2019091300;0
2019091312;0
2019091400;1
2019091412;0
2019091500;0
2019091512;0
2019091600;0
2019091612;0
2019091700;1
2019091712;1
2019091800;1
2019091812;1
2019091900;1
2019091912;1
2019092000;1
2019092012;0
2019092100;0
2019092112;0
2019092200;0
2019092212;0
2019092300;0
2019092312;0
2019092400;0
2019092412;0
2019092500;0
2019092512;0
2019092600;0
2019092612;0
2019092700;1
2019092712;1
2019092800;1
2019092812;1
2019092900;1
2019092912;1
2019093000;1
2019093012;1
2020060100;0
2020060112;0
2020060200;0
2020060212;0
2020060300;0
2020060312;0
2020060400;0
2020060412;0
2020060500;0
2020060512;0
2020060600;1
2020060612;1
2020060700;0
2020060712;0
2020060800;0
2020060812;0
2020060900;0
2020060912;0
2020061000;0
2020061012;0
2020061100;0
2020061112;0
2020061200;0
2020061212;0
2020061300;0
2020061312;0
2020061400;0
2020061412;0
2020061500;0
2020061512;0
2020061600;0
2020061612;0
2020061700;0
2020061712;0
2020061800;0
2020061812;0
2020061900;0
2020061912;0
2020062000;0
2020062012;0
2020062100;0
2020062112;0
2020062200;0
2020062212;0
2020062300;0
2020062312;0
2020062400;0
2020062412;0
2020062500;0
2020062512;0
2020062600;0
2020062612;0
2020062700;0
2020062712;0
2020062800;0
2020062812;0
2020062900;0
2020062912;0
2020063000;1
2020063012;1
2020070100;0
2020070112;0
2020070200;0
2020070212;0
2020070300;1
2020070312;0
2020070400;0
2020070412;0
2020070500;0
2020070512;0
2020070600;0
2020070612;1
2020070700;1
2020070712;1
2020070800;1
2020070812;1
2020070900;1
2020070912;1
2020071000;0
2020071012;0
2020071100;0
2020071112;1
2020071200;0
2020071212;0
2020071300;0
2020071312;0
2020071400;0
2020071412;0
2020071500;0
2020071512;0
2020071600;0
2020071612;0
2020071700;0
2020071712;0
2020071800;0
2020071812;0
2020071900;0
2020071912;0
2020072000;0
2020072012;0
2020072100;0
2020072112;1
2020072200;1
2020072212;1
2020072300;1
2020072312;0
2020072400;0
2020072412;0
2020072500;0
2020072512;0
2020072600;0
2020072612;0
2020072700;0
2020072712;1
2020072800;0
2020072812;0
2020072900;1
2020072912;1
2020073000;1
2020073012;0
2020073100;0
2020073112;0
2020080100;0
2020080112;0
2020080200;0
2020080212;0
2020080300;0
2020080312;0
2020080400;1
2020080412;0
2020080500;0
2020080512;0
2020080600;0
2020080612;0
2020080700;0
2020080712;0
2020080800;0
2020080812;0
2020080900;0
2020080912;0
2020081000;0
2020081012;0
2020081100;0
2020081112;0
2020081200;0
2020081212;0
2020081300;0
2020081312;0
2020081400;0
2020081412;0
2020081500;0
2020081512;0
2020081600;0
2020081612;0
2020081700;0
2020081712;0
2020081800;0
2020081812;0
2020081900;0
2020081912;0
2020082000;0
2020082012;0
2020082100;0
2020082112;0
2020082200;0
2020082212;0
2020082300;0
2020082312;1
2020082400;0
2020082412;0
2020082500;0
2020082512;1
2020082600;1
2020082612;1
2020082700;1
2020082712;1
2020082800;1
2020082812;1
2020082900;1
2020082912;1
2020083000;1
2020083012;1
2020083100;1
2020083112;1
2020090100;1
2020090112;0
2020090200;0
2020090212;0
2020090300;0
2020090312;1
2020090400;0
2020090412;0
2020090500;0
2020090512;0
2020090600;1
2020090612;1
2020090700;1
2020090712;1
2020090800;0
2020090812;0
2020090900;0
2020090912;0
2020091000;0
2020091012;0
2020091100;0
2020091112;0
2020091200;0
2020091212;0
2020091300;0
2020091312;0
2020091400;0
2020091412;0
2020091500;0
2020091512;0
2020091600;0
2020091612;0
2020091700;0
2020091712;0
2020091800;0
2020091812;0
2020091900;0
2020091912;0
2020092000;0
2020092012;0
2020092100;0
2020092112;0
2020092200;0
2020092212;0
2020092300;0
2020092312;0
2020092400;0
2020092412;0
2020092500;1
2020092512;1
2020092600;1
2020092612;0
2020092700;0
2020092712;0
2020092800;0
2020092812;0
2020092900;0
2020092912;0
2020093000;0
2020093012;0
